epoch	loss	psnr	ssim	time_s	lr
257	0.000335	35.465082	0.942003	54.11	0.00016923
258	0.000354	36.094543	0.942262	53.96	0.00016901
259	0.000331	36.153850	0.941764	53.04	0.00016878
260	0.000349	36.344685	0.941210	53.55	0.00016855
261	0.000348	36.190391	0.944280	50.42	0.00016832
262	0.000317	36.201155	0.941429	53.71	0.00016810
263	0.000337	36.478133	0.944885	52.57	0.00016787
264	0.000325	35.763237	0.940895	55.28	0.00016763
265	0.000337	36.371665	0.944753	61.14	0.00016740
266	0.000328	35.677149	0.940363	53.99	0.00016717
267	0.000322	36.472623	0.945230	53.45	0.00016694
268	0.000329	36.408763	0.942965	50.56	0.00016671
269	0.000321	36.085108	0.943936	50.53	0.00016647
270	0.000323	36.324154	0.944826	57.41	0.00016624
271	0.000315	36.641387	0.945405	57.61	0.00016600
272	0.000319	36.361581	0.943683	56.45	0.00016577
273	0.000331	36.125483	0.942032	50.81	0.00016553
274	0.000330	36.222288	0.944679	57.02	0.00016529
275	0.000327	35.770725	0.942448	51.09	0.00016505
276	0.000343	36.446643	0.944587	53.38	0.00016482
277	0.000316	36.652794	0.944563	55.63	0.00016458
278	0.000325	36.309480	0.942704	52.32	0.00016434
279	0.000326	36.424730	0.943112	50.85	0.00016410
280	0.000308	36.398109	0.943713	49.56	0.00016386
281	0.000310	36.701609	0.946122	51.73	0.00016361
282	0.000306	36.532107	0.945925	53.05	0.00016337
283	0.000313	36.048420	0.945564	50.61	0.00016313
284	0.000332	36.648961	0.944537	57.33	0.00016289
285	0.000316	36.206308	0.944825	56.96	0.00016264
286	0.000337	36.254780	0.944299	54.97	0.00016240
287	0.000327	35.524270	0.933218	52.37	0.00016215
288	0.000338	36.396892	0.943224	54.79	0.00016191
289	0.000322	36.480227	0.942879	50.85	0.00016166
290	0.000324	36.366412	0.942846	48.66	0.00016141
291	0.000305	36.246775	0.944785	56.37	0.00016116
292	0.000303	36.532956	0.945015	54.18	0.00016092
293	0.000305	36.447728	0.944816	57.06	0.00016067
294	0.000325	36.361206	0.942792	52.97	0.00016042
295	0.000318	36.319732	0.944296	54.25	0.00016017
296	0.000327	36.633655	0.946021	57.71	0.00015992
297	0.000314	36.807193	0.946838	58.28	0.00015967
298	0.000303	36.843196	0.946297	56.75	0.00015941
299	0.000306	36.782744	0.945464	55.19	0.00015916
300	0.000316	34.434852	0.944045	59.85	0.00015891
301	0.000374	36.657147	0.945713	54.69	0.00015866
302	0.000302	36.690213	0.947049	52.78	0.00015840
303	0.000299	36.449400	0.946391	55.44	0.00015815
304	0.000309	36.554658	0.943597	51.12	0.00015789
305	0.000307	36.433990	0.944444	52.65	0.00015763
306	0.000298	36.874462	0.947030	56.84	0.00015738
307	0.000293	36.473456	0.945250	52.70	0.00015712
308	0.000308	36.478522	0.945635	53.81	0.00015686
309	0.000318	35.887771	0.945040	50.94	0.00015661
