epoch	loss	psnr	ssim	time_s	lr
516	0.000217	37.989893	0.956877	75.45	0.00009534
517	0.000208	38.203473	0.957716	73.68	0.00009503
518	0.000206	38.191725	0.958213	68.22	0.00009471
519	0.000211	37.804172	0.957756	69.88	0.00009440
520	0.000209	37.964737	0.957954	72.36	0.00009409
521	0.000212	38.314766	0.958355	71.96	0.00009378
522	0.000210	38.053078	0.958329	73.80	0.00009347
523	0.000212	38.244526	0.958197	68.81	0.00009315
524	0.000209	38.003869	0.957765	66.79	0.00009284
525	0.000211	38.093824	0.958303	73.94	0.00009253
526	0.000205	35.334379	0.925399	72.27	0.00009222
527	0.000231	38.088804	0.957878	68.29	0.00009191
528	0.000215	38.221091	0.957824	76.17	0.00009159
529	0.000208	38.308367	0.958542	72.51	0.00009128
530	0.000202	38.347035	0.958375	69.71	0.00009097
531	0.000203	38.017618	0.958434	68.76	0.00009066
532	0.000214	38.015588	0.958173	74.84	0.00009035
533	0.000203	38.247747	0.958747	71.29	0.00009004
534	0.000200	38.296914	0.958170	76.57	0.00008973
535	0.000212	38.183290	0.958274	73.40	0.00008942
536	0.000212	38.336946	0.958342	68.40	0.00008910
537	0.000206	38.355371	0.958376	73.65	0.00008879
538	0.000209	38.303690	0.958370	77.93	0.00008848
539	0.000194	37.881340	0.957396	75.74	0.00008817
540	0.000204	38.397061	0.958509	74.86	0.00008786
541	0.000210	38.016583	0.958343	76.11	0.00008755
542	0.000213	38.224748	0.958415	72.63	0.00008724
543	0.000199	38.143455	0.958455	74.40	0.00008693
544	0.000210	38.258675	0.958432	73.00	0.00008662
545	0.000205	37.816844	0.958156	71.89	0.00008631
546	0.000204	38.212367	0.958689	70.23	0.00008600
547	0.000202	38.368641	0.958331	75.64	0.00008569
548	0.000215	37.963064	0.958055	72.66	0.00008538
549	0.000202	38.247649	0.958104	68.18	0.00008507
550	0.000197	38.286222	0.958140	75.05	0.00008476
551	0.000204	38.174158	0.957827	73.35	0.00008446
552	0.000208	38.202618	0.958178	70.70	0.00008415
553	0.000205	37.898983	0.958420	67.52	0.00008384
554	0.000196	38.242171	0.958325	73.05	0.00008353
555	0.000204	38.320481	0.958193	71.22	0.00008322
556	0.000198	38.293510	0.958398	78.64	0.00008291
557	0.000205	38.241424	0.958327	70.98	0.00008261
558	0.000204	38.330159	0.958556	76.33	0.00008230
559	0.000204	38.328517	0.958736	77.07	0.00008199
560	0.000209	38.206242	0.958260	68.99	0.00008168
561	0.000203	38.211217	0.958514	69.97	0.00008138
562	0.000206	37.978766	0.957120	77.76	0.00008107
563	0.000225	38.304410	0.958094	71.45	0.00008076
564	0.000200	38.306381	0.958279	75.41	0.00008046
565	0.000202	38.403177	0.958425	69.61	0.00008015
566	0.000206	38.173265	0.958351	74.77	0.00007984
567	0.000201	37.537067	0.958430	72.65	0.00007954
568	0.000210	38.366178	0.958474	73.84	0.00007923
569	0.000200	38.417238	0.958669	70.41	0.00007893
570	0.000197	38.249304	0.958529	70.30	0.00007862
571	0.000197	38.341344	0.958489	70.29	0.00007832
572	0.000200	38.444279	0.958725	73.51	0.00007801
573	0.000208	38.318044	0.958925	76.04	0.00007771
574	0.000199	38.465949	0.958774	73.11	0.00007740
575	0.000204	38.449974	0.958901	69.95	0.00007710
576	0.000195	38.362889	0.958799	72.16	0.00007679
577	0.000210	38.423773	0.958782	74.44	0.00007649
578	0.000203	37.919642	0.955978	71.93	0.00007619
579	0.000214	38.285036	0.958595	69.23	0.00007588
580	0.000208	38.413256	0.958687	70.93	0.00007558
581	0.000201	38.061465	0.958538	75.86	0.00007528
582	0.000200	38.404673	0.958771	78.04	0.00007497
583	0.000200	38.296526	0.958723	64.73	0.00007467
584	0.000203	38.461098	0.958422	78.07	0.00007437
585	0.000212	38.246962	0.958629	73.18	0.00007407
586	0.000193	38.425145	0.958778	68.01	0.00007377
587	0.000201	38.298995	0.958637	67.90	0.00007347
588	0.000203	38.371938	0.958808	70.84	0.00007316
589	0.000199	38.413891	0.958763	71.44	0.00007286
590	0.000197	38.425958	0.958969	77.26	0.00007256
591	0.000206	38.356055	0.958810	73.67	0.00007226
592	0.000196	38.194037	0.958603	71.34	0.00007196
593	0.000200	38.396851	0.958651	70.63	0.00007166
594	0.000201	38.444431	0.958522	68.62	0.00007136
595	0.000209	38.326321	0.958461	70.85	0.00007107
596	0.000203	38.488317	0.958871	73.54	0.00007077
597	0.000201	38.477052	0.958623	73.41	0.00007047
598	0.000202	38.512467	0.958937	71.47	0.00007017
599	0.000199	38.397887	0.958398	73.50	0.00006987
600	0.000196	38.490040	0.958637	77.24	0.00006957
601	0.000194	38.419419	0.958474	70.38	0.00006928
602	0.000204	38.507335	0.958797	75.06	0.00006898
603	0.000189	38.455659	0.958817	73.74	0.00006868
604	0.000193	38.489292	0.959054	73.08	0.00006839
605	0.000201	38.483954	0.959138	76.17	0.00006809
606	0.000199	38.325810	0.958670	73.80	0.00006780
607	0.000190	38.379442	0.958979	75.50	0.00006750
608	0.000195	38.438205	0.958836	70.66	0.00006721
609	0.000200	38.468849	0.959027	67.42	0.00006691
610	0.000201	38.537831	0.959113	73.67	0.00006662
611	0.000200	38.391927	0.958311	68.84	0.00006632
612	0.000200	38.405306	0.958739	74.64	0.00006603
613	0.000193	38.389883	0.958571	70.39	0.00006573
614	0.000197	38.539639	0.958974	69.64	0.00006544
615	0.000195	38.430878	0.958711	70.20	0.00006515
616	0.000196	38.333134	0.958656	76.16	0.00006486
617	0.000201	38.475484	0.959056	72.43	0.00006457
618	0.000200	38.484582	0.959016	66.30	0.00006427
619	0.000191	38.396266	0.958956	72.36	0.00006398
620	0.000207	38.444475	0.958656	69.76	0.00006369
621	0.000194	38.344572	0.958966	68.90	0.00006340
622	0.000194	38.510824	0.959108	70.83	0.00006311
623	0.000201	38.467485	0.958793	70.73	0.00006282
624	0.000197	38.485726	0.958980	71.06	0.00006253
625	0.000197	38.497509	0.958986	76.16	0.00006224
626	0.000199	38.486560	0.958820	70.39	0.00006195
627	0.000198	38.415778	0.959065	70.79	0.00006167
628	0.000192	38.539157	0.959024	77.59	0.00006138
629	0.000196	38.459540	0.959005	70.23	0.00006109
630	0.000193	38.459570	0.958783	71.12	0.00006080
631	0.000192	38.469160	0.958904	69.61	0.00006052
632	0.000196	38.497971	0.959097	71.52	0.00006023
633	0.000190	38.509202	0.958886	72.76	0.00005994
634	0.000204	38.484058	0.958861	70.50	0.00005966
635	0.000195	38.546231	0.959122	70.97	0.00005937
636	0.000199	38.519276	0.959097	68.55	0.00005909
637	0.000196	38.085205	0.957442	73.45	0.00005880
638	0.000195	38.475044	0.958988	76.81	0.00005852
639	0.000198	38.600563	0.959043	72.28	0.00005824
640	0.000198	38.484147	0.959088	63.22	0.00005795
641	0.000202	38.526281	0.959098	67.61	0.00005767
642	0.000195	38.539319	0.959273	69.53	0.00005739
643	0.000201	38.406040	0.958908	76.80	0.00005711
644	0.000195	38.555296	0.959197	75.11	0.00005683
645	0.000192	38.530882	0.959087	75.55	0.00005654
646	0.000195	38.450448	0.958623	70.60	0.00005626
647	0.000194	38.540881	0.959259	68.68	0.00005598
648	0.000189	38.554679	0.959214	73.99	0.00005570
649	0.000192	38.442680	0.959150	74.97	0.00005543
650	0.000197	38.577459	0.959117	72.26	0.00005515
651	0.000192	38.568256	0.959093	76.65	0.00005487
652	0.000200	38.350311	0.958636	74.57	0.00005459
653	0.000192	38.511172	0.958991	74.27	0.00005431
654	0.000193	38.630534	0.959109	70.82	0.00005404
655	0.000193	38.594297	0.959241	78.52	0.00005376
656	0.000194	38.586480	0.959092	70.06	0.00005348
657	0.000199	38.493434	0.959118	69.12	0.00005321
658	0.000194	38.624551	0.958909	74.71	0.00005293
659	0.000194	38.555843	0.959240	73.74	0.00005266
660	0.000200	38.545206	0.959220	71.64	0.00005238
661	0.000200	38.370309	0.958826	72.42	0.00005211
662	0.000188	38.593356	0.959216	71.89	0.00005184
663	0.000191	38.404943	0.959277	69.75	0.00005157
664	0.000195	38.534162	0.959141	70.76	0.00005129
665	0.000189	38.609315	0.959177	68.39	0.00005102
666	0.000197	38.456588	0.958857	70.77	0.00005075
667	0.000193	38.605843	0.959158	76.86	0.00005048
668	0.000196	38.433663	0.959216	72.37	0.00005021
669	0.000197	38.523853	0.959183	75.64	0.00004994
670	0.000198	38.544815	0.959152	70.24	0.00004967
671	0.000211	38.487480	0.958610	77.41	0.00004940
672	0.000191	38.630799	0.959068	78.26	0.00004913
673	0.000197	38.586242	0.959131	64.70	0.00004887
674	0.000200	38.628604	0.959147	72.88	0.00004860
675	0.000192	38.542838	0.959222	74.51	0.00004833
676	0.000189	38.496672	0.959291	69.84	0.00004807
677	0.000192	38.571923	0.959178	73.44	0.00004780
678	0.000192	38.619614	0.959218	76.13	0.00004753
679	0.000193	38.655526	0.959313	67.09	0.00004727
680	0.000194	38.587230	0.959296	72.62	0.00004701
681	0.000196	38.532529	0.958835	71.31	0.00004674
682	0.000190	38.637971	0.959250	67.86	0.00004648
683	0.000194	38.592120	0.959408	75.26	0.00004622
684	0.000195	38.602310	0.959414	78.11	0.00004595
685	0.000189	38.648437	0.959460	72.70	0.00004569
686	0.000192	38.649652	0.959319	76.08	0.00004543
687	0.000192	38.601439	0.959329	72.52	0.00004517
688	0.000191	38.597719	0.959216	72.68	0.00004491
689	0.000192	38.585744	0.959427	73.08	0.00004465
690	0.000188	38.609903	0.959451	75.01	0.00004439
691	0.000198	38.522908	0.959307	71.81	0.00004414
692	0.000195	38.577693	0.959344	74.87	0.00004388
693	0.000195	38.642777	0.959388	78.39	0.00004362
694	0.000187	38.632939	0.959411	73.75	0.00004337
695	0.000197	38.660762	0.959477	73.61	0.00004311
696	0.000193	38.663781	0.959325	71.51	0.00004285
697	0.000185	38.670650	0.959372	72.94	0.00004260
698	0.000182	38.675374	0.959276	71.24	0.00004234
699	0.000193	38.624474	0.959364	69.75	0.00004209
700	0.000192	38.558991	0.959466	70.94	0.00004184
701	0.000186	38.615508	0.959434	80.29	0.00004159
702	0.000195	38.549111	0.959226	74.40	0.00004133
703	0.000188	38.319113	0.958569	70.11	0.00004108
704	0.000197	38.626505	0.959299	78.63	0.00004083
705	0.000198	38.623249	0.959432	72.04	0.00004058
706	0.000198	38.669535	0.959406	65.38	0.00004033
707	0.000189	38.640814	0.959443	69.58	0.00004008
708	0.000192	38.692168	0.959433	78.06	0.00003984
709	0.000190	38.650932	0.959338	73.18	0.00003959
710	0.000190	38.602099	0.959306	65.32	0.00003934
711	0.000190	38.680421	0.959472	71.27	0.00003909
712	0.000194	38.684062	0.959352	76.31	0.00003885
713	0.000186	38.667210	0.959412	78.35	0.00003860
714	0.000198	38.668320	0.959433	73.74	0.00003836
715	0.000184	38.520086	0.959146	71.03	0.00003811
716	0.000187	38.625470	0.959276	76.48	0.00003787
717	0.000192	38.620842	0.959412	72.20	0.00003763
718	0.000185	38.688157	0.959438	66.12	0.00003739
719	0.000186	38.684242	0.959302	64.36	0.00003714
720	0.000193	38.652875	0.959340	72.75	0.00003690
721	0.000200	38.615907	0.959310	71.79	0.00003666
722	0.000199	38.656351	0.959453	76.56	0.00003642
723	0.000188	38.683255	0.959525	72.27	0.00003618
724	0.000184	38.653610	0.959451	75.18	0.00003595
725	0.000186	38.666943	0.959351	66.65	0.00003571
726	0.000193	38.645844	0.959438	71.15	0.00003547
727	0.000190	38.691639	0.959517	69.03	0.00003523
728	0.000186	38.684567	0.959482	77.10	0.00003500
729	0.000186	38.650317	0.959583	68.75	0.00003476
730	0.000194	38.685814	0.959444	74.40	0.00003453
731	0.000195	38.713481	0.959421	70.57	0.00003429
732	0.000188	38.681961	0.959452	74.68	0.00003406
733	0.000193	38.637544	0.959487	71.68	0.00003383
734	0.000190	38.703764	0.959327	76.65	0.00003360
735	0.000187	38.646419	0.959389	70.32	0.00003337
736	0.000185	38.653274	0.959498	69.46	0.00003313
737	0.000189	38.623545	0.959335	71.76	0.00003290
738	0.000194	38.680414	0.959513	74.05	0.00003268
739	0.000195	38.670979	0.959486	73.06	0.00003245
740	0.000194	38.700443	0.959480	71.71	0.00003222
741	0.000184	38.700688	0.959352	70.76	0.00003199
742	0.000188	38.696825	0.959589	68.40	0.00003177
743	0.000192	38.722727	0.959493	74.22	0.00003154
744	0.000190	38.703971	0.959672	69.42	0.00003131
745	0.000187	38.683665	0.959481	66.48	0.00003109
746	0.000199	38.713811	0.959509	69.43	0.00003087
747	0.000185	38.740551	0.959459	73.13	0.00003064
748	0.000192	38.682583	0.959545	65.57	0.00003042
749	0.000193	38.747665	0.959497	71.97	0.00003020
750	0.000191	38.745228	0.959541	70.22	0.00002998
751	0.000191	38.712881	0.959567	73.74	0.00002976
752	0.000195	38.663531	0.959350	70.04	0.00002954
753	0.000191	38.620931	0.959505	76.91	0.00002932
754	0.000187	38.702711	0.959575	73.22	0.00002910
755	0.000185	38.701522	0.959519	64.95	0.00002888
756	0.000195	38.720483	0.959559	76.15	0.00002867
757	0.000183	38.680398	0.959566	71.96	0.00002845
758	0.000191	38.736304	0.959565	72.19	0.00002823
759	0.000187	38.754324	0.959633	75.21	0.00002802
760	0.000188	38.722907	0.959746	66.23	0.00002781
761	0.000190	38.715640	0.959504	66.82	0.00002759
762	0.000186	38.711648	0.959569	71.93	0.00002738
763	0.000195	38.706343	0.959592	71.51	0.00002717
764	0.000194	38.749055	0.959578	73.84	0.00002696
765	0.000194	38.723317	0.959607	66.59	0.00002675
766	0.000194	38.706853	0.959509	72.65	0.00002654
767	0.000186	38.712246	0.959571	74.26	0.00002633
768	0.000192	38.730637	0.959607	75.55	0.00002612
769	0.000187	38.741980	0.959723	73.50	0.00002591
770	0.000185	38.732413	0.959734	79.25	0.00002570
771	0.000186	38.742269	0.959646	68.40	0.00002550
772	0.000186	38.732017	0.959703	70.04	0.00002529
773	0.000191	38.730150	0.959624	73.10	0.00002509
774	0.000191	38.725545	0.959551	78.64	0.00002489
775	0.000185	38.745640	0.959664	71.23	0.00002468
776	0.000188	38.752169	0.959614	68.64	0.00002448
777	0.000186	38.715703	0.959638	72.20	0.00002428
778	0.000197	38.734501	0.959780	80.31	0.00002408
779	0.000195	38.714472	0.959686	72.24	0.00002388
780	0.000188	38.688219	0.959532	73.45	0.00002368
781	0.000187	38.721305	0.959646	73.92	0.00002348
782	0.000183	38.750249	0.959696	71.22	0.00002328
783	0.000184	38.752771	0.959634	76.10	0.00002309
784	0.000191	38.747453	0.959786	72.95	0.00002289
785	0.000181	38.741664	0.959612	74.20	0.00002269
786	0.000182	38.745338	0.959768	71.76	0.00002250
787	0.000190	38.741185	0.959707	74.58	0.00002231
788	0.000185	38.733216	0.959750	72.57	0.00002211
789	0.000185	38.679557	0.959625	78.62	0.00002192
790	0.000183	38.721408	0.959628	67.53	0.00002173
791	0.000185	38.677984	0.959559	75.62	0.00002154
792	0.000190	38.739531	0.959544	73.36	0.00002135
793	0.000183	38.733700	0.959697	68.80	0.00002116
794	0.000192	38.682539	0.959660	68.72	0.00002097
795	0.000192	38.762713	0.959710	74.18	0.00002078
796	0.000187	38.743518	0.959385	69.07	0.00002060
797	0.000187	38.722725	0.959600	74.90	0.00002041
798	0.000191	38.755934	0.959606	76.56	0.00002022
799	0.000188	38.780378	0.959709	66.36	0.00002004
800	0.000188	38.750426	0.959554	74.67	0.00001986
801	0.000184	38.799314	0.959729	73.92	0.00001967
802	0.000190	38.754574	0.959772	66.57	0.00001949
803	0.000190	38.755360	0.959746	68.62	0.00001931
804	0.000186	38.782047	0.959698	76.99	0.00001913
805	0.000177	38.754450	0.959644	75.44	0.00001895
806	0.000186	38.755855	0.959709	72.75	0.00001877
807	0.000197	38.710297	0.959502	73.91	0.00001859
808	0.000180	38.714222	0.959729	72.95	0.00001842
809	0.000193	38.796940	0.959763	74.96	0.00001824
810	0.000189	38.725282	0.959751	73.80	0.00001806
811	0.000179	38.739541	0.959730	72.82	0.00001789
812	0.000191	38.744058	0.959803	79.25	0.00001771
813	0.000195	38.772707	0.959657	75.70	0.00001754
814	0.000190	38.782649	0.959786	69.47	0.00001737
815	0.000184	38.774325	0.959740	63.50	0.00001720
816	0.000190	38.748232	0.959660	69.89	0.00001703
817	0.000189	38.789051	0.959782	75.20	0.00001686
818	0.000187	38.758627	0.959763	74.98	0.00001669
819	0.000179	38.799115	0.959869	71.77	0.00001652
820	0.000189	38.773858	0.959758	72.80	0.00001635
821	0.000187	38.773056	0.959809	70.46	0.00001619
822	0.000184	38.746800	0.959787	74.05	0.00001602
823	0.000188	38.775099	0.959866	74.40	0.00001585
824	0.000187	38.757266	0.959807	76.18	0.00001569
825	0.000179	38.776330	0.959766	73.90	0.00001553
826	0.000181	38.794243	0.959881	74.80	0.00001537
827	0.000181	38.792126	0.959828	68.10	0.00001520
828	0.000186	38.785594	0.959862	75.98	0.00001504
829	0.000190	38.794573	0.959798	74.46	0.00001488
830	0.000187	38.778661	0.959732	72.64	0.00001472
831	0.000184	38.775297	0.959735	73.68	0.00001457
832	0.000185	38.783661	0.959744	74.55	0.00001441
833	0.000189	38.798177	0.959848	79.96	0.00001425
834	0.000190	38.775005	0.959747	73.09	0.00001410
835	0.000181	38.795102	0.959799	64.77	0.00001394
836	0.000193	38.783503	0.959771	68.90	0.00001379
837	0.000195	38.773535	0.959749	75.11	0.00001364
838	0.000187	38.799124	0.959784	79.07	0.00001348
839	0.000189	38.779225	0.959791	67.93	0.00001333
840	0.000182	38.788277	0.959775	70.67	0.00001318
841	0.000188	38.801281	0.959794	70.47	0.00001303
842	0.000189	38.796895	0.959803	69.48	0.00001288
843	0.000183	38.817933	0.959796	71.81	0.00001274
844	0.000186	38.795047	0.959791	72.72	0.00001259
845	0.000179	38.803833	0.959816	72.76	0.00001244
846	0.000187	38.799204	0.959800	69.37	0.00001230
847	0.000186	38.801266	0.959823	72.06	0.00001215
848	0.000183	38.810803	0.959868	74.61	0.00001201
849	0.000185	38.805529	0.959801	74.42	0.00001187
850	0.000185	38.814699	0.959824	76.98	0.00001172
851	0.000184	38.812996	0.959889	70.88	0.00001158
852	0.000188	38.796640	0.959854	73.63	0.00001144
853	0.000183	38.813348	0.959820	74.03	0.00001130
854	0.000180	38.808097	0.959862	65.83	0.00001117
855	0.000187	38.790077	0.959845	68.92	0.00001103
856	0.000186	38.798433	0.959837	72.02	0.00001089
857	0.000179	38.808624	0.959816	73.60	0.00001076
858	0.000191	38.802535	0.959799	72.34	0.00001062
859	0.000188	38.818269	0.959798	78.16	0.00001049
860	0.000190	38.794430	0.959857	72.78	0.00001036
861	0.000185	38.823977	0.959841	72.00	0.00001022
862	0.000185	38.793874	0.959815	75.65	0.00001009
863	0.000182	38.795290	0.959788	75.85	0.00000996
864	0.000187	38.803677	0.959864	71.08	0.00000983
865	0.000184	38.811983	0.959825	66.74	0.00000970
866	0.000187	38.816586	0.959853	72.72	0.00000958
867	0.000188	38.804558	0.959821	69.52	0.00000945
868	0.000192	38.800011	0.959820	73.77	0.00000932
869	0.000182	38.806049	0.959824	69.62	0.00000920
870	0.000186	38.804790	0.959806	73.67	0.00000908
871	0.000179	38.804072	0.959876	73.53	0.00000895
872	0.000188	38.800042	0.959883	61.97	0.00000883
873	0.000185	38.795671	0.959881	69.37	0.00000871
874	0.000194	38.814522	0.959908	70.11	0.00000859
875	0.000186	38.811195	0.959863	76.58	0.00000847
876	0.000189	38.813852	0.959894	71.45	0.00000835
877	0.000182	38.813030	0.959897	79.11	0.00000823
878	0.000187	38.820519	0.959902	73.49	0.00000812
879	0.000176	38.802293	0.959897	70.76	0.00000800
880	0.000185	38.815646	0.959907	70.90	0.00000789
881	0.000178	38.824538	0.959912	74.39	0.00000777
882	0.000181	38.817565	0.959846	73.40	0.00000766
883	0.000191	38.814216	0.959889	74.18	0.00000755
884	0.000188	38.827306	0.959890	68.90	0.00000744
885	0.000196	38.829624	0.959892	71.06	0.00000733
886	0.000199	38.829663	0.959889	73.40	0.00000722
887	0.000188	38.823593	0.959860	73.49	0.00000711
888	0.000186	38.815048	0.959860	72.53	0.00000700
889	0.000186	38.814745	0.959836	71.74	0.00000689
890	0.000189	38.807095	0.959790	72.18	0.00000679
891	0.000190	38.814034	0.959869	80.31	0.00000668
892	0.000186	38.798363	0.959787	67.65	0.00000658
893	0.000182	38.814485	0.959836	68.82	0.00000648
894	0.000182	38.816977	0.959853	67.67	0.00000638
895	0.000176	38.822461	0.959885	79.15	0.00000627
896	0.000188	38.819655	0.959824	72.25	0.00000617
897	0.000184	38.808467	0.959858	75.44	0.00000607
898	0.000183	38.815251	0.959837	76.44	0.00000598
899	0.000184	38.809558	0.959844	72.39	0.00000588
900	0.000186	38.810513	0.959907	83.43	0.00000578
901	0.000183	38.809101	0.959842	70.21	0.00000569
902	0.000189	38.814126	0.959873	68.59	0.00000559
903	0.000182	38.821757	0.959909	70.56	0.00000550
904	0.000191	38.824181	0.959875	72.70	0.00000541
905	0.000185	38.822569	0.959862	69.77	0.00000532
906	0.000186	38.826049	0.959906	76.85	0.00000523
907	0.000185	38.830327	0.959925	72.06	0.00000514
908	0.000180	38.828376	0.959891	70.24	0.00000505
909	0.000186	38.823250	0.959872	68.86	0.00000496
910	0.000180	38.825210	0.959911	75.31	0.00000487
911	0.000181	38.819461	0.959881	75.75	0.00000479
912	0.000186	38.818257	0.959876	74.35	0.00000470
913	0.000189	38.810569	0.959859	74.43	0.00000462
914	0.000182	38.820722	0.959878	70.13	0.00000453
915	0.000185	38.826068	0.959880	75.50	0.00000445
916	0.000178	38.822062	0.959871	74.88	0.00000437
917	0.000182	38.826711	0.959878	74.71	0.00000429
918	0.000185	38.819031	0.959845	73.37	0.00000421
919	0.000180	38.819204	0.959879	78.80	0.00000413
920	0.000185	38.825699	0.959856	67.79	0.00000405
921	0.000182	38.836269	0.959882	69.38	0.00000398
922	0.000187	38.830099	0.959859	70.63	0.00000390
923	0.000188	38.836136	0.959884	66.35	0.00000383
924	0.000182	38.833518	0.959873	81.83	0.00000375
925	0.000191	38.830939	0.959906	73.06	0.00000368
926	0.000184	38.830522	0.959899	74.40	0.00000361
927	0.000182	38.829363	0.959880	79.61	0.00000354
928	0.000192	38.838393	0.959867	73.79	0.00000347
929	0.000185	38.831364	0.959879	70.46	0.00000340
930	0.000190	38.829237	0.959888	73.64	0.00000333
931	0.000178	38.817090	0.959842	68.27	0.00000327
932	0.000184	38.817289	0.959879	78.33	0.00000320
933	0.000185	38.823830	0.959863	66.20	0.00000314
934	0.000179	38.825961	0.959884	74.29	0.00000307
935	0.000190	38.831686	0.959884	78.60	0.00000301
936	0.000184	38.819227	0.959867	79.17	0.00000295
937	0.000181	38.825240	0.959870	71.29	0.00000289
938	0.000180	38.828593	0.959875	74.17	0.00000283
939	0.000185	38.825591	0.959887	69.98	0.00000277
940	0.000186	38.823172	0.959859	77.63	0.00000271
941	0.000184	38.829958	0.959861	71.73	0.00000265
942	0.000186	38.818735	0.959876	70.59	0.00000259
943	0.000188	38.815725	0.959872	75.03	0.00000254
944	0.000181	38.825482	0.959862	69.39	0.00000248
945	0.000176	38.826867	0.959874	76.49	0.00000243
946	0.000180	38.831655	0.959881	74.02	0.00000238
947	0.000185	38.826827	0.959871	69.37	0.00000233
948	0.000186	38.827492	0.959863	74.70	0.00000228
949	0.000179	38.815134	0.959855	68.07	0.00000223
950	0.000184	38.820921	0.959895	77.65	0.00000218
951	0.000191	38.820861	0.959900	71.68	0.00000213
952	0.000185	38.824917	0.959893	73.07	0.00000208
953	0.000182	38.824249	0.959889	69.61	0.00000204
954	0.000184	38.825021	0.959894	69.99	0.00000199
955	0.000186	38.824175	0.959903	69.22	0.00000195
956	0.000197	38.824573	0.959884	78.24	0.00000191
957	0.000183	38.823958	0.959894	69.50	0.00000187
958	0.000186	38.826192	0.959895	71.27	0.00000183
959	0.000183	38.828506	0.959902	75.42	0.00000179
960	0.000182	38.826090	0.959877	74.50	0.00000175
961	0.000180	38.830457	0.959902	72.69	0.00000171
962	0.000177	38.831127	0.959886	73.93	0.00000167
963	0.000189	38.834328	0.959913	71.79	0.00000164
964	0.000186	38.829072	0.959920	74.40	0.00000160
965	0.000178	38.828093	0.959916	73.12	0.00000157
966	0.000177	38.821313	0.959893	65.79	0.00000154
967	0.000184	38.828322	0.959903	73.57	0.00000150
968	0.000184	38.821570	0.959889	70.55	0.00000147
969	0.000181	38.821275	0.959888	78.48	0.00000144
970	0.000187	38.825379	0.959891	70.88	0.00000141
971	0.000185	38.827731	0.959886	74.77	0.00000139
972	0.000183	38.824229	0.959893	72.46	0.00000136
973	0.000188	38.828439	0.959898	71.82	0.00000133
974	0.000185	38.828940	0.959912	70.82	0.00000131
975	0.000185	38.827637	0.959904	73.43	0.00000128
976	0.000179	38.834535	0.959912	67.32	0.00000126
977	0.000186	38.829316	0.959900	65.07	0.00000124
978	0.000179	38.832187	0.959901	71.62	0.00000122
979	0.000183	38.831346	0.959931	73.49	0.00000120
980	0.000182	38.828530	0.959915	75.12	0.00000118
981	0.000183	38.822954	0.959920	68.75	0.00000116
982	0.000186	38.825817	0.959921	65.03	0.00000114
983	0.000188	38.826411	0.959909	71.92	0.00000113
984	0.000183	38.827248	0.959909	71.49	0.00000111
985	0.000182	38.828300	0.959912	73.98	0.00000110
986	0.000179	38.828339	0.959908	75.28	0.00000108
987	0.000185	38.827612	0.959908	70.82	0.00000107
988	0.000187	38.832631	0.959911	73.11	0.00000106
989	0.000183	38.829936	0.959908	73.63	0.00000105
990	0.000183	38.830808	0.959915	75.98	0.00000104
991	0.000184	38.830091	0.959915	71.75	0.00000103
992	0.000181	38.831132	0.959899	76.54	0.00000102
993	0.000181	38.829723	0.959895	77.53	0.00000102
994	0.000185	38.832036	0.959901	68.91	0.00000101
995	0.000184	38.829035	0.959890	65.41	0.00000101
996	0.000190	38.829351	0.959895	69.90	0.00000100
997	0.000183	38.832688	0.959884	66.41	0.00000100
998	0.000189	38.834774	0.959905	74.37	0.00000100
999	0.000179	38.834654	0.959894	65.90	0.00000100
