epoch	loss	psnr	ssim	time_s	lr	crop_mode	crop_size	batch_size
250	0.000177	nan	nan	89.89	0.00001583	random	512x512	1
251	0.000177	nan	nan	86.83	0.00001560	random	512x512	1
252	0.000177	nan	nan	86.88	0.00001538	random	512x512	1
253	0.000177	nan	nan	86.80	0.00001515	random	512x512	1
254	0.000176	nan	nan	86.80	0.00001494	random	512x512	1
255	0.000177	nan	nan	86.87	0.00001472	random	512x512	1
256	0.000177	nan	nan	86.79	0.00001452	random	512x512	1
257	0.000177	nan	nan	86.85	0.00001431	random	512x512	1
258	0.000176	nan	nan	87.65	0.00001411	random	512x512	1
259	0.000176	38.599829	0.957899	86.88	0.00001392	random	512x512	1
260	0.000176	nan	nan	86.81	0.00001373	random	512x512	1
261	0.000176	nan	nan	86.87	0.00001354	random	512x512	1
262	0.000176	nan	nan	86.79	0.00001336	random	512x512	1
263	0.000176	nan	nan	86.82	0.00001318	random	512x512	1
264	0.000176	nan	nan	86.80	0.00001301	random	512x512	1
265	0.000176	nan	nan	86.83	0.00001284	random	512x512	1
266	0.000176	nan	nan	87.67	0.00001268	random	512x512	1
267	0.000176	nan	nan	86.84	0.00001252	random	512x512	1
268	0.000176	nan	nan	86.85	0.00001237	random	512x512	1
269	0.000176	38.581916	0.957740	86.87	0.00001222	random	512x512	1
270	0.000176	nan	nan	86.84	0.00001207	random	512x512	1
271	0.000176	nan	nan	86.82	0.00001193	random	512x512	1
272	0.000176	nan	nan	86.80	0.00001180	random	512x512	1
273	0.000176	nan	nan	86.79	0.00001167	random	512x512	1
274	0.000176	nan	nan	86.79	0.00001154	random	512x512	1
275	0.000176	nan	nan	87.66	0.00001142	random	512x512	1
276	0.000176	nan	nan	86.86	0.00001131	random	512x512	1
277	0.000176	nan	nan	86.83	0.00001120	random	512x512	1
278	0.000176	nan	nan	86.82	0.00001109	random	512x512	1
279	0.000176	38.589385	0.957786	86.86	0.00001099	random	512x512	1
280	0.000176	nan	nan	86.82	0.00001089	random	512x512	1
281	0.000176	nan	nan	86.80	0.00001080	random	512x512	1
282	0.000176	nan	nan	86.85	0.00001072	random	512x512	1
283	0.000176	nan	nan	87.72	0.00001063	random	512x512	1
284	0.000176	nan	nan	86.86	0.00001056	random	512x512	1
285	0.000176	nan	nan	86.84	0.00001049	random	512x512	1
286	0.000176	nan	nan	86.82	0.00001042	random	512x512	1
287	0.000176	nan	nan	86.85	0.00001036	random	512x512	1
288	0.000176	nan	nan	86.77	0.00001030	random	512x512	1
289	0.000176	38.584686	0.957807	86.81	0.00001025	random	512x512	1
290	0.000176	nan	nan	86.78	0.00001020	random	512x512	1
291	0.000176	nan	nan	86.84	0.00001016	random	512x512	1
292	0.000176	nan	nan	87.65	0.00001012	random	512x512	1
293	0.000176	nan	nan	86.85	0.00001009	random	512x512	1
294	0.000175	nan	nan	86.83	0.00001006	random	512x512	1
295	0.000176	nan	nan	86.81	0.00001004	random	512x512	1
296	0.000176	nan	nan	86.85	0.00001002	random	512x512	1
297	0.000176	nan	nan	86.86	0.00001001	random	512x512	1
298	0.000176	nan	nan	86.76	0.00001000	random	512x512	1
299	0.000176	38.544851	0.957613	86.81	0.00001000	random	512x512	1
