epoch	loss	psnr	ssim	time_s	lr	crop_mode	crop_size	batch_size
201	0.000632	34.329289	0.914156	3.35	0.00018165	random	128x128	4
202	0.000637	34.581090	0.913631	3.06	0.00018147	random	128x128	4
203	0.000632	34.465800	0.913081	3.06	0.00018129	random	128x128	4
204	0.000629	34.463534	0.907496	3.05	0.00018111	random	128x128	4
205	0.000632	34.527530	0.914704	3.05	0.00018093	random	128x128	4
206	0.000569	34.463130	0.909796	3.01	0.00018075	random	128x128	4
207	0.000604	34.466551	0.915271	3.06	0.00018057	random	128x128	4
208	0.000612	34.545111	0.911886	3.03	0.00018039	random	128x128	4
209	0.000610	33.184243	0.910801	3.10	0.00018021	random	128x128	4
210	0.000636	33.619649	0.913862	3.10	0.00018003	random	128x128	4
211	0.000603	34.427777	0.908752	3.07	0.00017984	random	128x128	4
212	0.000613	34.558805	0.914378	3.01	0.00017966	random	128x128	4
213	0.000597	34.644734	0.915323	3.13	0.00017947	random	128x128	4
214	0.000635	33.927244	0.915407	3.04	0.00017929	random	128x128	4
215	0.000590	34.398770	0.913465	3.07	0.00017910	random	128x128	4
216	0.000604	34.502612	0.915084	2.99	0.00017891	random	128x128	4
217	0.000601	34.495135	0.914135	3.04	0.00017873	random	128x128	4
218	0.000656	34.531572	0.913781	3.02	0.00017854	random	128x128	4
219	0.000651	34.121650	0.913928	3.04	0.00017835	random	128x128	4
220	0.000611	34.524476	0.913250	3.00	0.00017816	random	128x128	4
221	0.000581	34.494915	0.914522	3.07	0.00017797	random	128x128	4
222	0.000585	34.672285	0.915972	3.08	0.00017777	random	128x128	4
223	0.000570	34.305001	0.916444	3.07	0.00017758	random	128x128	4
224	0.000605	34.471019	0.915492	3.04	0.00017739	random	128x128	4
225	0.000608	33.920171	0.915570	3.08	0.00017719	random	128x128	4
226	0.000571	34.650564	0.916743	3.04	0.00017700	random	128x128	4
227	0.000591	34.608876	0.912759	3.06	0.00017681	random	128x128	4
228	0.000601	34.926537	0.917537	3.07	0.00017661	random	128x128	4
229	0.000617	34.432554	0.911995	3.09	0.00017641	random	128x128	4
230	0.000622	34.704403	0.917027	3.11	0.00017622	random	128x128	4
231	0.000591	34.669636	0.918474	3.11	0.00017602	random	128x128	4
232	0.000592	34.628846	0.918032	3.09	0.00017582	random	128x128	4
233	0.000552	34.850007	0.917219	3.07	0.00017562	random	128x128	4
234	0.000580	34.499699	0.913463	3.02	0.00017542	random	128x128	4
235	0.000606	34.706992	0.917978	3.05	0.00017522	random	128x128	4
236	0.000616	33.987754	0.914285	3.03	0.00017502	random	128x128	4
237	0.000582	34.655026	0.914210	3.01	0.00017481	random	128x128	4
238	0.000590	34.794837	0.915078	3.06	0.00017461	random	128x128	4
239	0.000562	34.765633	0.918519	3.02	0.00017441	random	128x128	4
240	0.000548	34.964336	0.918686	3.03	0.00017420	random	128x128	4
241	0.000588	34.592936	0.912926	3.19	0.00017400	random	128x128	4
242	0.000595	34.795326	0.916136	3.00	0.00017379	random	128x128	4
243	0.000547	34.718348	0.916776	3.00	0.00017359	random	128x128	4
244	0.000597	34.257818	0.918400	3.06	0.00017338	random	128x128	4
