epoch	loss	psnr	ssim	time_s	lr	crop_mode	crop_size
319	0.027506	29.706811	0.890006	6.57	0.00005834	random	96x192,192x384,384x768
320	0.028150	30.597675	0.890994	5.70	0.00005777	random	96x192,192x384,384x768
321	0.027090	29.756848	0.885745	5.43	0.00005721	random	96x192,192x384,384x768
322	0.027184	28.715030	0.887987	5.30	0.00005664	random	96x192,192x384,384x768
323	0.027438	29.738099	0.890323	4.79	0.00005608	random	96x192,192x384,384x768
324	0.027142	28.741765	0.888508	5.14	0.00005552	random	96x192,192x384,384x768
325	0.027037	29.108137	0.891435	5.40	0.00005497	random	96x192,192x384,384x768
326	0.027495	30.611989	0.889047	6.24	0.00005441	random	96x192,192x384,384x768
327	0.028656	29.008180	0.891314	6.24	0.00005386	random	96x192,192x384,384x768
328	0.028052	29.726751	0.892441	5.26	0.00005330	random	96x192,192x384,384x768
329	0.028469	29.797112	0.892227	5.64	0.00005275	random	96x192,192x384,384x768
330	0.027460	28.934411	0.890242	5.84	0.00005220	random	96x192,192x384,384x768
331	0.028043	30.138911	0.890458	6.27	0.00005166	random	96x192,192x384,384x768
332	0.026822	31.043708	0.890977	5.93	0.00005111	random	96x192,192x384,384x768
333	0.028526	30.679648	0.890656	6.62	0.00005057	random	96x192,192x384,384x768
334	0.027406	29.395266	0.891391	5.72	0.00005003	random	96x192,192x384,384x768
335	0.027463	29.958922	0.890180	5.77	0.00004949	random	96x192,192x384,384x768
